geneid	Day1.AM	Day1.PM	Day2.AM	Day2.PM
7452201	-2.37293	2.43632	-0.98022	2.94342
7452203	-0.80046	2.23952	-2.97284	1.57092
7452204	-0.41423	3.00643	-2.46025	2.05026
7452207	0.3663	-0.65404	0.71005	-2.14171
7452209	1.31366	0.27471	0.29643	2.24917
7452210	-0.62956	-1.31759	0.41212	-1.87455
7452213	-1.34527	1.85595	0.30354	1.96851
7452214	1.70936	-0.37365	1.08697	-1.72387
7452215	1.52907	-1.17365	0.55405	-1.46343
7452218	-1.17983	2.30991	0.71923	3.16359
7452220	-0.04099	-0.82919	0.38005	-1.06867
7452221	-2.76319	0.62254	-0.16986	0.3078
7452222	-0.70212	0.19526	0.57138	-0.33769
7452223	1.08824	-1.56701	0.82135	-2.59782
7452224	1.01268	-2.01221	0.74003	-3.43697
7452230	-1.468	-0.15223	0.47551	0.05319
7452231	-2.03782	0.46385	-0.07105	0.89127
7452233	-0.99066	0.37246	1.29075	0.62275
7452234	2.56624	0.38999	0.31953	-1.38901
7452236	2.32139	-0.57813	-0.46984	0.14999
7452237	1.67063	0.08721	2.3684	-0.99838
7452239	-1.98262	1.37595	-1.3174	1.22883
7452240	-1.08727	-0.27752	0.05617	-0.74901
7452241	1.02464	1.41179	1.60202	2.52189
7452242	0.78709	-0.24041	0.63865	-1.53499
7452243	0.98796	-1.43881	-1.10942	0.07488
7452244	-0.51525	-1.94342	-0.20705	-2.49654
7452245	2.18309	-2.85145	1.45792	-2.1974
7452247	2.56855	-1.81685	1.56842	-2.79456
7452248	2.4021	-0.65109	0.34677	-1.79521
7452249	1.48816	-1.6139	1.64176	-2.59741
7452251	-2.0515	0.92259	-1.73912	0.77205
7452252	2.80356	-1.27731	-0.33452	-1.0951
7452253	0.76839	-1.08249	0.31426	-0.46967
7452257	1.76229	0.21222	1.55945	1.30029
7452259	1.2563	1.16278	1.65701	1.74943
7452260	-1.11873	-1.42535	-0.45721	-1.12884
7452261	-1.66459	0.9167	-0.73109	0.48742
7452262	0.8956	-0.2021	-0.02221	1.21439
7452263	-1.92487	-0.96596	0.20272	0.31263
7452265	1.16556	-1.61538	0.70653	-1.96809
7452266	1.80093	-0.9891	0.80163	-1.63189
7452267	-0.21478	-0.19125	0.6925	-1.68246
7452268	-2.98737	0.42898	-1.05213	0.7706
7452269	-2.45613	1.93873	-2.72415	1.31807
7452275	-0.05504	-1.62656	-0.44523	-1.19622
7452277	0.17456	-0.1049	0.68612	0.43235
7452280	-2.56715	0.87634	0.39836	1.00825
7452282	-4.54565	1.07475	-0.76218	0.87156
7452284	-0.19137	1.01809	-0.68683	1.46383
7452285	-1.33194	1.55038	0.14271	0.69234
7452286	0.28341	1.22003	-1.47835	0.70329
7452289	-2.0174	-2.12997	3.17929	-1.70516
7452290	-3.40094	-0.23438	0.58883	0.69545
7452291	1.63532	-2.01663	0.75693	-3.17299
7452292	-2.85632	1.02993	-0.53343	0.50768
7452293	-3.37435	0.28932	-0.76336	0.54474
7452294	1.29353	0.37677	0.63084	0.027
7452295	0.17021	-0.15121	-0.66957	0.01594
7452299	-0.29443	-0.46255	-0.91138	-0.57124
7452301	-2.57444	0.2292	0.67736	-1.35765
7452302	0.18187	0.22537	2.04384	2.42055
7452303	1.95952	-0.37482	1.77158	0.33391
7452305	-2.28362	3.57959	-2.09666	1.99827
7452306	0.74803	0.22193	1.4823	-0.26278
7452307	-1.2	0.7021	0.94812	1.00205
7452308	0.19767	0.80246	1.43179	-0.29934
7452309	3.54287	0.47548	1.62428	0.48024
7452311	0.73222	0.9954	-0.08788	1.33039
7452312	-2.19583	1.68232	0.07361	0.45125
7452313	-2.63762	-1.4163	-1.3452	-0.08563
7452314	-0.68449	-0.06043	-1.09426	0.02624
7452318	1.86392	0.07715	-0.52386	-0.52031
7452320	2.35373	-0.13315	0.45754	-1.35686
7452323	-0.14828	-0.3483	-0.01223	1.09082
7452324	-0.82524	1.00416	-1.21498	0.97001
7452325	-1.48018	0.17934	-1.58325	0.07209
7452326	1.63354	-2.19903	1.89879	-0.69268
7452327	-0.39906	0.19035	-0.58221	0.14061
7452328	-1.81635	0.50955	-1.10985	0.90037
7452330	1.11457	0.70912	1.05582	1.05516
7452332	2.34261	-0.30952	0.84003	-2.49256
7452333	-0.98792	0.22843	-0.69211	0.70121
7452334	0.84842	0.05596	0.57684	0.56979
7452336	2.44202	-1.16345	0.88887	-2.18021
7452338	-2.51312	0.0115	0.31998	-0.31398
7452339	-1.10614	0.78745	-0.24325	0.45387
7452341	1.47403	1.42222	1.53305	2.48609
7452342	-2.91502	0.21811	0.97183	-0.35788
7452347	0.86475	0.56233	1.08751	-0.55135
7452348	0.01648	0.94374	-1.08303	1.10642
7452351	-1.96937	-0.43716	0.45814	0.26584
7452352	-2.9348	1.27524	-2.16127	1.12628
7452353	-1.10963	1.22078	1.1166	1.29289
7452355	0.96561	-0.81615	0.659	-0.66062
7452356	1.3981	0.18113	0.78915	0.09703
7452359	0.02003	-1.10456	-0.27722	-2.0897
7452360	-0.99323	-0.42635	0.05956	-0.41964
7452361	-2.75209	-7.94808	1.3801	-5.88185
7452362	-5.41275	-4.19065	-0.45427	-2.43418
7452364	-0.28784	1.82639	-1.01582	0.53741
7452365	1.69836	-2.2393	0.7664	-1.52378
7452366	-1.71391	-4.38064	1.08772	-2.15968
7452367	0.56839	0.53764	1.01941	-1.29077
7452368	2.21672	-0.72128	-0.096	-2.46155
7452372	1.46711	-1.51914	-0.05535	-1.3345
7452375	-2.55749	0.90164	-0.24549	0.49849
7452377	1.10958	0.22796	1.10629	-0.50747
7452379	4.08946	-3.22749	2.64369	-4.03163
7452380	-3.92203	0.10232	1.05795	-0.29439
7452382	1.14154	1.12893	1.89795	1.268
7452385	0.68604	-3.33164	0.5127	-2.86611
7452388	-0.29242	0.92448	0.77075	1.21134
7452389	-0.08924	3.02637	1.3691	3.81525
7452391	-2.77893	0.97257	-0.43434	1.43826
7452392	NA	NA	NA	NA
7452393	0.65649	-2.18644	0.8075	-1.36805
7452396	-0.84179	-0.37732	-0.87072	-0.5663
7452397	-1.08147	-3.60065	-1.46094	-1.72228
7452398	-1.94298	0.71416	0.01913	1.11183
7452401	0.81819	0.22953	0.00605	0.51537
7452403	2.58401	-0.05455	-0.25124	-0.22611
7452404	-0.73202	-0.23689	-0.13066	-0.26272
7452405	1.01315	-0.49064	0.27475	-0.60296
7452406	NA	NA	NA	NA
7452407	0.35616	1.80185	-0.35703	0.49168
7452408	0.545	-0.8726	-0.03037	-1.05207
7452411	1.07157	1.12861	-0.18298	0.44107
7452412	-2.76055	-0.29246	-0.04561	1.13829
7452413	-2.07204	-0.59398	1.60337	-0.69914
7452416	-1.16978	1.24636	-1.41827	1.0449
7452418	1.91503	-2.0867	0.98781	-1.4884
7452419	1.00553	0.37113	0.48503	0.91546
7452420	1.60228	-0.40177	-0.06118	-0.34149
7452423	-0.20949	-0.56137	1.22666	-0.24522
7452424	0.33629	0.68402	0.16317	0.52264
7452425	0.84565	0.79134	0.09313	0.42392
7452426	2.1255	-0.96716	1.26466	-1.43646
7452427	-1.51898	0.26157	-0.86794	1.44092
7452428	1.67976	-1.65738	1.05676	-1.29256
7452430	-1.14967	-2.0433	-2.70627	-2.40783
7452431	-2.4297	-0.58836	0.38186	0.09358
7452432	-0.27789	1.59492	0.57059	2.85375
7452434	-7.11787	2.4243	-1.19412	1.58622
7452435	1.35774	-0.8384	0.41455	-0.33498
7452436	-1.33528	2.37552	-0.81127	1.62395
7452437	1.34603	1.27293	0.99858	-0.71775
7452440	-1.9769	-0.12758	-0.65147	-0.09122
7452441	2.70221	-1.52991	1.4649	-2.45067
7452442	-0.65566	-0.58809	0.21742	-0.24563
7452445	-0.3498	1.04222	0.36197	0.07798
7452446	0.19842	-0.10646	1.23729	0.02656
7452449	2.61438	-0.70707	1.25504	-3.04487
7452450	-2.01287	1.13655	-0.8238	0.18796
7452453	1.7012	-0.58627	1.84332	-0.23333
7452454	3.11011	-0.65806	0.83425	-3.8233
7452455	-4.36265	-1.77363	0.07035	-0.19649
7452459	1.80334	0.62377	1.58062	0.66272
7452460	1.42847	-0.63019	2.30179	-1.80637
7452462	-0.83134	0.53008	-0.26266	0.99684
7452463	-0.23381	0.35675	0.08994	0.18169
7452464	-4.34221	-0.74968	0.72069	-0.52352
7452465	5.29741	-2.50337	1.926	-0.3411
7452479	-0.44602	0.20451	-0.14917	0.39655
7452481	2.70635	-0.44658	2.67762	0.51269
7452482	-1.98526	-0.1243	-0.77022	-0.18328
7452484	3.03799	-2.59162	1.32347	-5.01475
7452485	-0.76969	0.16542	-0.17198	-0.43836
7452487	-0.3332	-1.32218	0.30891	-1.01729
7452491	1.93308	1.53516	2.35092	1.60081
7452492	1.85763	1.16876	1.3824	1.88797
7452493	2.86029	1.73285	0.97567	-0.84539
7452495	-3.74969	0.67652	-0.70047	0.77107
7452496	0.39232	0.81937	1.62346	0.04093
7452498	1.93313	0.32162	0.36885	-0.56228
7452499	-0.91131	-0.65071	1.01507	-1.62072
7452500	-2.12724	-0.01547	-1.29743	0.61363
7452501	-0.72804	1.93566	-2.22954	1.24189
7452502	-0.02078	0.57498	0.69256	0.36915
7452505	-4.13582	1.69019	-2.15863	1.54121
7452506	1.1639	0.33153	-0.48064	-0.35245
7452507	0.16616	-7.26017	1.08944	-3.56142
7452508	1.57473	-3.95877	1.43429	-2.1098
7452510	1.13407	-1.25903	0.7455	-0.707
7452513	-2.69079	1.4484	-0.18559	1.27999
7452514	-0.07704	1.02452	0.72334	0.94503
7452518	-0.71544	0.93304	-1.04189	0.47188
7452521	3.40735	-0.60391	1.1719	-2.72429
7452524	2.46173	-0.52746	0.31625	-1.02798
7452525	-1.1246	-1.85932	-0.71846	-0.08875
7452526	0.68478	-0.41312	-0.12122	-0.85211
7452528	-1.72908	0.76391	-0.26122	0.74793
7452531	-1.75505	1.94159	-0.33422	2.48119
7452532	3.07342	-0.76972	1.1204	-2.40485
7452533	-0.75044	-0.76144	0.18409	-0.28419
7452536	-0.05748	0.2434	1.29424	-0.7526
7452537	-1.73452	2.53529	-2.65464	1.74073
7452539	-1.77574	0.60993	-0.3494	0.90608
7452540	-3.35151	-4.95964	1.74534	-2.93076
7452541	-3.61838	-0.70799	1.38974	-1.29831
7452542	0.40527	-0.90654	1.06986	-0.93049
7452543	1.80822	-2.12926	0.32719	-3.39774
7452544	3.82528	1.32748	3.29782	0.28695
7452545	-3.78539	0.73188	-1.90845	0.74935
7452546	-2.03824	2.09161	-1.80475	1.99686
7452547	0.05413	-0.59778	1.69898	-0.33163
7452548	-2.85977	1.45646	-3.22403	1.31111
7452549	-1.79681	-0.19119	0.4309	-0.75795
7452550	-2.46043	0.64144	0.97663	0.79635
7452551	-0.25735	-0.30731	2.38375	-2.09282
7452552	-4.07708	0.74741	-0.42914	0.16139
7452553	-1.07489	0.3207	-0.23643	-0.17903
7452554	-1.40922	-0.31222	-1.28778	-0.6055
7452556	0.87026	-1.30334	1.77976	-1.67176
7452557	0.07453	-1.56078	2.19585	-2.07097
7452558	-0.30212	-1.71158	0.22172	-1.2779
7452560	-1.54856	0.74141	-1.50618	0.33816
7452561	1.17928	0.09263	-0.63859	-0.20484
7452562	-3.14315	2.62878	-0.82956	2.98179
7452563	-1.70004	1.95595	0.49275	1.69936
7452564	0.31822	-0.18134	0.55495	0.63567
7452565	-0.78658	-0.90696	1.09593	0.77613
7452566	-1.21382	2.71815	-1.71694	2.54581
7452569	-2.36053	0.4324	-0.34458	0.78345
7452570	-0.82848	-3.66834	4.83323	-3.72418
7452571	-2.94597	1.3056	-2.85545	1.71155
7452572	-1.82997	0.94571	-0.74381	1.33044
7452573	-0.06017	0.89199	0.53396	-0.22818
7452574	-1.85956	1.30305	-0.49084	1.07016
7452575	-4.1512	0.42879	0.02643	0.57441
7452576	-0.76899	0.82705	0.58636	-0.99297
7452579	0.69568	1.65262	2.1386	5.06763
7452580	-1.69817	-0.27417	-1.24514	-0.1077
7452581	-1.52084	-3.58817	-1.72117	-3.49111
7452585	-0.08444	0.03117	0.46885	-0.09007
7452586	1.58212	-0.74498	1.1916	-2.44014
7452588	-2.63165	-0.95347	0.26632	0.37445
7452589	1.01693	-0.85524	1.03502	-3.54746
7452592	-1.5775	-0.27252	0.70196	0.48563
7452593	-0.7043	0.67724	-0.02981	1.15172
7452595	0.85737	-1.81627	1.49355	-1.07529
7452596	1.14601	-0.26994	1.12709	-2.8861
7452597	-1.80226	-1.70235	-0.51025	-0.00124
7452600	-3.40696	0.42048	-1.53013	0.3835
7452601	-0.71537	-1.28314	0.92988	-1.47442
7452604	-2.95579	-0.92364	-0.77563	-0.78277
7452610	-1.8086	0.04037	-0.82734	0.29624
7452611	1.20897	-0.04352	-1.63436	-0.12386
7452612	-3.21792	0.62786	0.29885	0.9564
7452615	-4.56468	0.95215	-0.97887	1.01927
7452616	-0.14734	1.07993	-0.16967	0.41159
7452617	1.57757	-0.48811	0.25407	-0.9794
7452621	-1.79989	1.68588	-2.21751	2.01564
7452622	-2.87403	0.03951	0.18721	-0.18524
7452625	-2.24489	-0.06007	-0.78034	0.44837
7452630	-1.32675	0.741	-0.50114	0.87535
7452632	-2.82779	2.2888	-2.13051	1.96847
7452635	-3.13241	-1.24779	-0.2881	0.25466
7452636	-0.24358	-0.63154	-0.03579	-0.53849
7452638	0.5425	-0.41683	1.80062	-0.37865
7452640	-2.46991	-0.69327	-1.14726	-0.37974
7452642	-1.15727	0.37787	0.02973	0.17887
7452644	-2.58372	-0.00172	-0.4973	0.23937
7452646	1.2474	2.19617	-2.2338	1.34235
7452647	-1.41876	1.72485	-0.04534	1.19618
7452654	3.43875	-2.37361	1.20888	-2.4061
7452655	-2.07373	-3.23018	0.20405	-1.5312
7452660	-2.20766	-0.26447	0.37592	-0.18106
7452662	-1.20106	0.12072	-0.66273	0.62489
7452664	1.50382	-0.95854	2.62297	-0.88626
7452665	-1.13958	-1.61481	0.75358	0.39453
7452666	1.36355	-0.77066	2.35561	-2.39974
7452667	0.35752	1.42216	-0.61773	0.56343
7452668	-5.3237	0.59972	-0.94215	0.48608
7452669	0.27468	1.17277	-1.30938	0.99404
7452672	-0.62631	-1.38681	0.51455	-0.77589
7452673	1.34929	-0.47603	2.33303	0.092
7452674	2.50665	-2.35053	1.14359	-5.0408
7452675	3.64656	-6.23061	2.73758	-2.88995
7452677	0.72053	0.55044	0.44654	0.46546
7452678	1.63939	-1.74438	1.03163	-2.22838
7452679	-1.04343	0.87753	0.28352	0.89317
7452682	-0.9407	-1.31631	0.69456	-0.95941
7452684	0.26219	0.02025	0.70831	-0.78814
7452686	-2.07624	1.1497	-0.64709	0.62172
7452688	-4.42461	1.70951	-0.17304	0.92919
7452690	2.46258	-4.1057	3.92164	-4.7333
7452692	1.00381	-0.54912	0.62269	-0.87361
7452693	1.38611	-0.87268	-0.05791	-1.58639
7452697	1.86491	-0.47106	1.59422	-0.57834
7452699	-1.72748	1.29937	-1.00664	1.93546
7452700	-2.85211	0.5427	-0.96832	0.76262
7452704	-0.24837	-0.82931	-1.03256	-0.11981
7452706	1.03695	-0.51908	0.14141	-1.42718
7452707	0.97302	-0.84607	0.39799	-1.24812
7452708	-2.39784	-0.36235	1.28761	0.09835
7452709	0.6864	0.32069	-0.43522	-0.73812
7452710	0.67089	-0.20236	0.16521	-0.67659
7452711	-2.01017	2.09309	-0.73898	2.20506
7452712	-2.02129	1.13023	-1.4032	1.2846
7452713	-0.59496	2.92811	-0.53251	3.52338
7452714	-0.14214	-0.36429	0.91754	-1.82092
7452716	-0.07799	-0.7801	1.72134	-0.77154
7452717	-1.71581	-1.1112	-0.79029	1.12027
7452723	-2.5784	0.56989	-0.80181	0.88976
7452725	4.60232	-5.40167	3.24658	-1.80851
7452726	0.67673	0.70657	2.31193	1.0794
7452727	0.11917	-0.18427	-0.26398	0.90921
7452731	-2.42816	0.20466	0.58918	0.54384
7452732	2.2965	-0.62779	0.48545	-2.18147
7452733	-0.40163	5.55169	2.56945	7.10116
7452734	-1.43269	0.2794	0.89979	0.01725
7452735	-3.79806	0.15703	-1.35263	0.22599
7452736	-0.91513	0.76435	-0.05556	0.2316
7452737	1.98141	-0.55839	-0.17964	-0.81664
7452739	0.12272	0.08406	-0.12205	0.04847
7452740	-0.38736	0.32917	1.51214	0.54886
7452741	1.53287	0.0141	1.08044	-0.99213
7452742	NA	NA	NA	NA
7452750	0.48362	-1.80157	-0.23517	-0.80576
7452751	-0.84279	-2.07353	-0.91268	-1.40826
7452754	0.95042	0.71973	-0.91099	-0.20727
7452755	-1.85534	-2.71258	-0.47442	-1.93351
7452756	-1.18022	2.70257	-0.62975	2.3257
7452757	0.30221	1.49891	-0.57755	-0.09452
7452758	-1.19134	-1.56584	-0.34837	-0.05239
7452760	-2.05256	-0.87772	-0.82284	-0.86793
7452762	3.4261	0.23937	0.04183	-1.17923
7452764	0.12444	-1.09419	0.63829	-3.0144
7452768	-1.62275	0.19957	-0.21435	0.21071
7452770	0.9047	-1.9318	1.41333	-2.29474
7452771	-1.8437	-1.43483	-1.38409	-0.24303
7452773	0.50824	-0.39984	0.00015	-1.85551
7452774	-1.72998	0.88342	-0.18393	1.47182
7452775	1.45106	-1.20658	-0.12442	-1.74026
7452776	-4.46588	0.2401	0.42326	-0.36331
7452777	-0.62053	1.9303	-2.46924	2.14746
7452778	0.62967	-0.91093	0.09339	0.46241
7452779	0.49302	-0.09019	-0.3591	0.33017
7452780	-0.76856	0.0747	1.61631	-0.56752
7452781	-2.83032	-1.96363	-0.65383	-0.26345
7452784	0.2572	0.90022	1.05752	1.25848
7452786	-4.47237	1.2985	0.20432	1.14183
7452789	-2.21091	2.06307	-1.01351	1.13485
7452790	-0.48989	0.03897	-0.88053	1.21539
7452792	-2.2966	1.144	0.93684	1.25094
7452793	-0.4062	0.27029	2.54025	0.67061
7452794	-4.13267	-0.37766	-0.51846	-0.05463
7452795	1.93783	-2.27599	2.54689	-3.41403
7452797	-1.04698	0.59905	0.49939	-0.17659
7452798	3.21161	-0.51949	0.63002	-1.10871
7452799	-1.54896	3.89428	-1.67688	1.46574
7452800	-1.62374	0.79392	-1.719	0.61883
7452801	2.79018	2.37927	2.60764	-1.21195
7452802	1.60072	0.71265	1.83145	-0.71295
7452803	2.2609	-0.6179	1.48251	0.17169
7452804	-3.44403	0.56142	-1.08141	1.08027
7452805	1.1177	0.00934	1.55815	-0.5035
7452806	-3.39481	0.91239	-0.47397	1.87778
7452807	-3.11179	1.577	-1.94579	1.4912
7452808	-2.23958	1.88877	-1.57912	1.74388
7452810	-1.45632	0.52819	-0.63011	0.2685
7452811	0.20142	-1.06699	0.39688	-0.04941
7452812	-1.96253	1.72522	-1.25887	1.50207
7452814	-1.82735	0.76271	-1.37099	0.34119
7452815	-1.85042	0.87779	-0.52458	1.12295
7452817	-1.25284	-1.35173	2.69539	-2.20189
7452818	-3.59108	-1.36875	0.61222	-2.04352
7452825	-1.60012	0.34948	-0.10775	1.29049
7452826	-0.06113	0.47175	-0.3838	0.91053
7452829	-2.76394	-0.03951	-0.1133	0.25958
7452830	-0.14792	1.31847	-0.43166	0.43944
7452832	-1.41883	1.47955	0.30675	1.03292
7452833	-1.80349	1.06682	0.25412	1.0652
7452834	-0.88719	0.69082	-0.24315	0.52363
7452835	-2.60481	-0.03667	0.10883	0.36599
7452838	0.26069	-0.07976	-0.05054	-0.63504
7452844	-1.36695	-0.61791	-0.05318	-0.53175
7452845	-2.98326	1.61401	-0.79825	1.82798
7452846	-2.2923	1.97584	-0.26301	1.54211
7452847	1.29506	2.1889	0.96405	2.65121
7452849	5.53728	-0.08002	2.99671	-0.54381
7452851	2.36295	-0.14581	0.45323	-0.07725
7452852	1.252	-0.60154	0.40188	-0.78039
7452854	NA	NA	NA	NA
7452855	NA	NA	NA	NA
7452856	-0.82252	0.18901	0.46524	-0.30504
7452858	0.2987	0.47447	0.18107	0.61672
7452860	-6.18407	1.83252	-1.70682	1.482
7452861	-1.20116	-0.42938	-1.10548	0.15289
7452863	0.60542	1.16683	0.21366	0.92915
7452864	-2.63141	-1.4161	-1.21846	-1.50674
7452865	-0.01003	0.19845	0.39241	-1.97785
7452866	2.37723	-0.52855	1.02318	-2.279
7452867	2.52071	-0.35269	0.92695	-1.94778
7452868	-0.08584	0.81837	0.61588	0.60698
7452869	-0.2825	0.40783	-0.7193	-0.1876
7452871	-1.12558	-0.20664	-0.25364	0.31257
7452872	1.88598	-0.10503	-0.52419	-0.26715
7452873	2.52978	0.43341	-1.0317	0.11609
7452877	3.17739	-3.57854	3.07877	-3.59797
7452878	1.62577	-0.13475	0.7064	-1.23787
7452879	2.16494	-0.16212	0.37103	-0.41449
7452880	2.73365	1.00847	0.97451	-0.37201
7452882	2.3239	-0.44725	0.6649	-1.11496
7452883	-2.20537	-1.81708	-0.4033	-1.5229
7452884	-1.57449	-0.25254	-0.56702	0.51257
7452887	1.83062	2.48169	-2.24824	1.8647
7452889	-2.79803	-0.52507	0.3	-0.41455
7452890	2.36453	-0.11356	1.35416	-1.97976
7452891	-4.27729	1.85518	-0.59227	1.08647
7452892	-1.02825	-1.21144	1.7528	-2.04439
7452894	0.27713	-1.37304	1.29946	-1.70835
7452895	-0.54897	0.71308	-0.91342	0.78677
7452896	3.01721	-0.96289	1.69129	-2.33422
7452897	3.12024	-1.74734	1.65814	-4.31776
7452898	-3.23207	0.78267	-0.09519	0.34704
7452899	1.42288	-1.31847	0.21144	-2.45514
7452901	-1.53569	-0.51033	1.14927	-0.41032
7452902	0.03153	0.44136	1.03182	0.0879
7452903	-1.81446	4.25009	-0.60093	1.36655
7452904	-1.13821	2.6116	-2.13417	1.29654
7452905	-2.57746	0.13122	0.96903	0.92252
7452908	0.43451	0.45523	-0.01161	-0.40922
7452909	-1.63006	-0.62957	-0.5838	-0.26177
7452914	-1.73475	2.5658	0.48287	1.66285
7452916	-0.07795	-4.14115	-1.69525	-0.9711
7452917	0.33883	0.57593	0.55569	-0.36034
7452920	-2.64227	1.29674	-0.65202	1.20183
7452921	-2.27925	0.31917	0.24212	0.53345
7452926	-1.60341	-1.53334	0.09709	-0.57303
7452927	-0.93273	0.39439	-1.75213	-0.17703
7452930	-2.61711	-0.63429	-0.50504	0.32008
7452931	1.47062	-0.48835	1.43721	-0.20893
7452933	2.13366	-1.44354	0.83046	-0.99471
7452934	1.38421	-1.22283	0.50529	-2.00018
7452935	-0.20375	-0.09212	-0.87486	-0.12318
7452936	-1.3542	-0.35608	-1.93855	0.43785
7452937	0.68836	0.1218	0.79962	-0.98245
7452939	-2.73481	0.36779	-1.63333	0.81048
7452940	-0.51191	0.58275	-0.20348	0.8609
7452941	1.45847	-0.12762	0.01105	-0.96622
7452945	1.77937	-0.85908	0.9266	-2.15631
7452946	1.2707	-0.91997	0.28614	-0.66875
7452948	1.0416	-0.73474	1.99461	-0.67688
7452950	4.13889	0.49911	1.52818	0.75132
7452951	0.54026	0.38107	0.4128	-1.06343
7452952	-2.01668	-3.65406	-1.6332	-3.15478
7452954	0.30487	1.03918	0.43595	0.10464
7452955	-1.04643	-0.81695	-0.18735	0.7083
7452957	3.02942	1.8012	1.02943	-0.051
7452959	-2.93168	2.4094	-2.01321	2.93927
7452960	-2.55588	-0.02836	0.33272	0.53168
7452965	-0.39649	0.19386	0.08716	0.21951
7452967	-0.32613	-2.33244	1.0009	-0.9371
7452968	0.20776	0.24076	0.31693	0.18053
7452969	-2.2133	-2.13206	0.39784	-2.0656
7452970	1.81723	0.36834	0.0226	-0.64968
7452971	2.40465	-1.6871	1.34378	-2.50297
7452974	-2.71517	-0.24227	-0.24461	1.0204
7452975	1.54668	-0.34688	-0.60033	-1.17715
7452976	-2.44746	0.85032	-1.22435	0.16545
7452979	-0.71416	1.77378	-1.99384	0.98366
7452980	-0.03712	0.75785	0.27669	0.92774
7452982	-1.13583	-0.50664	0.23643	-0.12616
7452984	-0.67469	0.5532	0.88303	-1.24138
7452985	2.09738	1.2561	1.6785	0.97337
7452986	-0.65839	0.10451	-0.22306	0.57078
7452988	0.67677	1.68864	-0.50493	0.62412
7452990	NA	NA	NA	NA
7452993	-3.074	0.61972	0.08991	0.48678
7452995	-3.71327	2.04781	-3.34375	2.85199
7452996	0.51503	0.18849	0.69208	0.68291
7452998	-3.09437	-1.54342	-3.1022	-1.09366
7452999	-2.1597	1.11618	0.68883	0.89717
7453000	0.34136	0.56938	1.20059	0.02882
7453001	1.77071	-0.31719	0.02607	-1.03148
7453002	1.08305	-0.41075	1.16388	-0.74037
7453004	-3.21783	1.68607	-1.31411	1.77064
7453005	-2.47193	-0.53847	0.48515	-0.12206
7453006	-2.00779	-1.28667	0.07763	-0.10803
7453007	-2.2507	1.80196	1.30008	1.09094
7453008	2.07573	1.92616	1.93457	2.0518
7453009	-2.57513	-0.86559	0.12469	-0.1559
7453010	-1.18884	0.37428	-0.38621	-1.55938
7453011	1.80407	-0.36716	0.64248	-1.7418
7453012	-2.38608	-0.57606	0.70457	-0.29476
7453013	1.21596	-0.40428	0.7493	-0.68563
7453015	-2.41125	0.64582	-1.33334	1.49539
7453016	-2.6266	0.60209	-0.26467	0.69832
7453017	-1.07425	0.51107	1.13769	0.63938
7453018	0.06806	-0.50531	0.73544	-1.37304
7453020	-0.64959	0.60003	-0.09216	0.73945
7453022	-2.0611	1.06156	-0.9791	0.64465
7453023	1.6121	-0.04061	0.42346	-0.65867
7453024	-1.85069	-0.00702	0.24357	0.29393
7453026	-3.09816	1.21273	-0.1421	0.32464
7453027	-1.58592	0.95399	-0.86491	0.13361
7453029	0.77303	-0.09662	2.27352	0.80535
7453031	-3.61189	1.01796	-2.29609	0.83322
7453033	-2.33127	-0.19167	0.65382	-0.3636
7453035	-3.46464	0.61457	-0.32038	0.75664
7453038	-0.73238	-0.66779	-0.25795	-0.30288
7453039	0.84251	-0.14746	1.21566	-0.82919
7453040	0.32538	1.07119	-1.60924	1.66248
7453042	-2.65965	1.03631	-0.52986	1.30193
7453043	-1.67244	-2.07703	0.7687	-1.98541
7453044	-2.48468	3.547	1.75785	2.16999
7453045	0.41288	0.16641	-0.43905	-0.07215
7453046	-2.89951	0.49917	-1.83638	0.68037
7453047	0.28639	-0.83008	-0.42997	-0.66352
7453049	-2.028	1.39794	-0.08285	0.89455
7453050	2.72897	2.31585	1.81003	2.80759
7453051	-1.41224	1.45684	0.06039	1.35935
7453053	-2.433	0.75909	-0.04613	1.04465
7453054	0.04215	0.39204	-0.6824	0.74616
7453055	1.3489	0.32682	1.68214	-0.08146
7453056	1.09407	0.83841	0.996	0.51281
7453057	0.78135	0.39897	-0.45473	-0.77679
7453058	-2.5216	-6.35893	1.12355	-3.11655
7453060	0.23512	0.10123	0.20718	0.70833
7453061	-2.79805	1.37814	-2.84516	1.43317
7453062	-0.1871	-0.14028	1.71015	0.63582
7453063	-3.15015	1.09135	-0.01717	0.3229
7453066	-0.16342	-1.15189	1.0879	-0.3898
7453068	3.1698	-5.44559	1.53729	-3.45583
7453069	-0.81606	2.13754	0.08528	0.17965
7453070	-1.32989	0.85418	-1.77828	0.90516
7453071	-2.90385	0.30327	0.09496	0.39388
7453072	1.9122	-1.43289	0.14446	-1.96378
7453074	-0.10894	0.28785	-0.21822	0.48741
7453075	1.83521	-0.5548	-0.02814	-1.84758
7453076	-2.53095	-0.94031	-0.04276	0.16534
7453077	1.58492	-0.4273	1.78387	0.1861
7453078	-1.98434	-1.93052	-1.31572	-0.82862
7453079	-2.2555	3.50785	-2.62617	5.34553
7453080	0.76507	-1.29664	1.03769	-3.34868
7453081	-1.09097	-0.93225	-0.42055	-0.29878
7453084	0.34923	1.38995	0.33958	0.76295
7453085	0.94413	-1.74801	-0.17695	-0.57688
